var0|var1|var2|var3|var4|var5|var6|var7|var8|var9|var10|var11|var12|var13|var14|var15|var16|var17|var18|var19|var20|var21|var22|var23|var24|var25|var26|var27|var28|var29|var30|var31|var32|var33|var34|var35|var36|var37|var38|var39|var40|var41|var42|var43|var44|var45|var46|var47|var48|var49|var50|var51|var52|var53|var54|var55|var56|var57|var58|var59|var60|var61|var62|var63|var64|var65|var66|var67|var68
7671811|30527755|Y|2007-09-04|2250.0|38680.7024011|2550.0|7989.45298418|Y|1995-08-22|024|B|4|5X|23|4|*2|D|11.84|7|I|2|I|12127.2109612|425.0|1000|2013-05-12|00:00:00.108872|17|8|4|N|68230|null|2|N|M|2|1559950|6|658|9|291|R|3180|124|591|5|*2|N|2013-04-11|N|2005-08-06 00:00:01|964|C|2011-07-01 00:00:00|02|00|Y|Y|*2|348|0|0|8|2|44506018.3479|0|146.18437
7979120|52186907|Y|null|157.82|15798.0724156|311.0|6356.04860568|Y|1988-02-13|C21|B|null|5N|35|1|*2|A|72.42|0|C|2|I|8766.9711753|42.0|5100|2013-01-28|00:00:00.108872|17|2|208|M|79222|F|2|N|S|5|1291150|*2|575|1|531|A|3596|826|240|5|*2|Y|2006-10-02|N|2008-01-08 00:00:01|109|P|2011-04-26 00:00:00|08|00|N|Y|*2|986|0|0|5|1|20083925.6364|2|2.2848961
1373112|91052579|Y|null|9.04|17804.8327843|600.0|3144.97774974|Y|2009-11-21|053|null|X|5N|35|2|*2|F|111.78|2|S|1|B|11856.8959756|62.0|1000|2013-06-13|00:00:00.108872|50|2|125|N|68146|F|9|M|P|0|1303949|7|734|14|576|S|3020|524|907|5|*2|N|2010-08-10|Y|2009-06-29 00:00:01|413|C|2005-09-07 00:00:00|71|00|Y|Y|*2|986|0|0|1|7|33703558.8125|0|24.987186
2809962|87178391|Y|2005-11-03|6.0|7786.23689494|1400.0|-278.709234932|null|1990-09-04|020|B|4|5Y|14|0|*2|A|100.67|2|S|2|I|12338.1245419|27.5|5100|2013-01-16|00:00:00.108872|00|2|165|N|46788|F|2|X|M|4|1545699|1|13|1|251|C|5691|840|398|8|*2|Y|2012-02-21|N|2007-06-14 00:00:01|653|C|2013-08-20 00:00:00|01|81|Y|null|*2|188|0|0|4|3|18321505.5376|2|24.533901
8070524|53555925|Y|2010-11-04|2750.0|30374.1930957|0.0|5013.74388682|Y|2000-09-01|L05|B|X|5A|13|1|*2|A|58.59|4|C|1|B|5876.86427186|365.0|1000|2013-04-06|00:00:00.108872|50|8|336|N|93314|F|9|M|S|0|2726430|5|499|11|209|N|5211|410|972|5|*2|N|2007-07-03|Y|2002-10-18 00:00:01|535|C|2013-07-09 00:00:00|01|00|Y|Y|*2|458|0|1|9|2|22801517.939|0|273.30988
6138167|81474292|N|2006-08-18|8900.0|28993.8078351|2030.0|17373.747953|Y|2003-06-24|040|B|4|5A|28|1|*2|F|183.63|4|I|2|I|2839.73397758|21.95|1000|2013-04-12|00:00:00.108872|17|8|220|M|89817|F|9|M|S|0|169233|6|202|8|191|A|3543|124|964|5|*2|Y|2013-08-30|N|null|334|M|2008-10-23 00:00:00|00|00|N|Y|*2|356|0|2|2|0|35860744.7422|0|154.13809
4511069|32075643|Y|2011-07-22|400.0|11063.443707|350.0|15990.6857329|Y|1997-10-26|L03|B|X|5W|25|1|*2|A|92.37|7|S|1|B|11667.484665|900.0|5100|2013-02-19|00:00:00.108872|11|1|210|N|17979|A|1|X|M|2|3289473|5|119|14|369|N|7991|372|494|5|*2|N|2011-01-16|Y|null|908|P|2010-05-03 00:00:00|06|02|Y|Y|*2|458|0|0|1|4|9715407.94744|0|63.963863
1216867|76364941|N|2007-07-10|3690.0|-749.938157098|1950.0|-1290.22402959|Y|2005-02-21|024|B|X|5Z|16|2|*2|D|233.08|4|E|2|B|9722.97726906|308.0|1000|2013-04-13|00:00:00.108872|00|2|491|M|51540|F|9|N|N|5|1329249|5|548|2|956|S|8398|484|969|5|*2|Y|2008-05-24|null|2013-07-17 00:00:01|193|P|2005-01-22 00:00:00|52|01|Y|Y|*2|356|0|0|0|2|55080743.7047|8|29.81297
1737641|81230975|Y|2013-02-27|1132.74|3585.2038741|3600.0|-103.091783604|Y|1999-01-28|040|null|X|5N|34|1|*2|R|40.25|7|E|2|B|7314.90650342|50.0|1000|2013-07-23|00:00:00.108872|50|1|813|M|14698|F|0|N|N|0|1329249|2|2|8|917|D|8244|156|386|5|*2|N|2010-12-22|N|2012-08-12 00:00:01|363|C|2009-09-30 00:00:00|01|02|N|Y|*2|840|0|1|8|5|89508497.0423|0|318.92987
5610426|20714512|N|2005-12-16|1485.29|2223.45291645|520.0|16172.7822575|Y|2006-04-25|024|B|4|5A|26|2|*2|R|38.62|8|R|2|B|2866.93703149|285.0|5100|2013-06-06|00:00:00.108872|50|1|837|M|54258|A|1|X|S|2|1323849|7|353|16|42|D|7996|356|234|5|*2|Y|2008-03-19|null|2003-11-18 00:00:01|931|P|2004-03-22 00:00:00|71|00|Y|Y|*2|524|0|0|8|7|93224461.1446|8|390.03226
8824737|90174767|N|2009-07-26|325.05|30845.6757771|14000.0|10339.962782|Y|2003-10-05|053|B|X|5Z|23|3|*2|A|304.0|2|K|1|I|266.846795945|323.85|5100|2013-07-14|00:00:00.108872|11|8|200|M|31984|F|0|M|S|1|98198|2|452|1|905|O|5970|372|393|5|*2|Y|2012-12-25|Y|2006-07-27 00:00:01|492|P|2010-09-06 00:00:00|51|01|Y|null|*2|752|0|1|0|4|null|8|169.58466
5359960|28111529|Y|2009-10-26|169.46|28578.3650905|4900.0|5271.59788765|Y|2009-11-28|012|B|X|5A|9|0|*2|A|181.95|5|K|2|I|12386.8773368|169.17|1000|2013-02-14|00:00:00.108872|00|2|18|N|15995|S|0|X|N|1|1329849|1|850|3|715|C|8050|480|671|5|*2|N|2013-04-10|Y|2013-05-26 00:00:01|132|C|2008-05-10 00:00:00|51|90|N|Y|*2|752|0|0|5|3|62611422.5072|8|467.73557
2426764|80035207|N|2007-04-02|2450.0|19736.5217388|401.0|9349.61526891|null|2000-05-10|010|B|X|5W|29|4|*2|F|13.45|7|K|1|I|7716.82145139|61.95|1000|2013-03-16|00:00:00.108872|11|2|298|M|22547|A|1|N|N|5|1310550|1|855|16|410|S|3501|524|938|8|*2|Y|2009-10-23|null|2006-11-26 00:00:01|680|P|2010-01-24 00:00:00|08|90|N|Y|*2|356|0|0|7|3|98035550.5261|8|2.0253007
1317299|89233924|N|2012-12-04|142.46|35993.9162723|4750.0|14826.4015795|Y|1998-03-03|029|B|4|5N|28|0|*2|F|93.65|0|R|1|I|3360.11825766|50.0|5100|2013-02-01|00:00:00.108872|17|2|319|N|44233|N|9|X|M|2|1545699|7|928|22|582|T|7276|344|70|5|*2|N|2004-11-29|N|null|518|P|2011-04-21 00:00:00|71|81|N|Y|*2|156|0|null|5|5|99695743.3634|0|1851.4957
8715366|41846122|N|2005-02-12|45.58|13681.4277233|6300.0|12248.4396989|Y|2008-09-26|L05|B|4|5W|27|0|*2|D|1025.0|6|V|1|I|11423.5178893|103.75|1000|2013-02-28|00:00:00.108872|00|2|359|N|51972|S|0|X|S|4|0|6|329|28|453|S|8621|724|529|8|*2|Y|2013-06-09|Y|null|472|M|2011-11-03 00:00:00|08|01|N|Y|*2|376|0|2|0|0|12568366.6179|0|744.447
6010623|46419868|N|2004-05-12|560.0|35062.9725793|801.0|2275.99401458|Y|1984-12-10|019|B|X|5X|7|0|*2|D|130.53|3|T|2|B|4584.67133194|144.0|5100|2013-01-15|00:00:00.108872|17|8|2500|M|80590|F|2|M|N|5|1295650|7|357|4|587|O|3730|630|541|8|*2|N|2008-01-08|Y|2007-08-21 00:00:01|262|P|2012-07-27 00:00:00|71|01|N|Y|*2|946|0|2|4|1|50264455.0365|2|13.871627
1059464|23825552|Y|2009-08-22|1390.86|18431.6691447|1100.0|3875.93081832|Y|1988-10-15|015|B|4|5X|26|3|*2|D|137.1|8|E|2|I|8332.91446958|243.0|5100|2013-05-19|00:00:00.108872|00|8|79|N|16381|A|9|X|S|3|4159301|4|634|1|213|T|3502|410|12|5|*2|N|2011-02-12|N|2007-03-23 00:00:01|157|M|2011-10-26 00:00:00|01|81|N|null|*2|392|0|2|4|1|68013397.1429|2|15.794313
2500210|70807385|N|2013-03-14|158.26|38973.7930877|3800.0|12610.2526101|Y|1987-02-11|C23|B|4|5X|38|4|*2|R|196.09|6|T|2|B|4222.71128007|372.47|5100|2013-07-09|00:00:00.108872|50|8|235|N|28914|A|0|M|S|2|1324050|1|644|8|671|S|5945|850|484|8|*2|N|2008-04-20|N|2013-04-21 00:00:01|159|C|2013-03-20 00:00:00|71|00|N|Y|*2|392|0|0|0|1|69184728.0265|2|58.71427
2122320|61280133|Y|2007-06-16|453.09|14420.9676548|4250.0|6821.21657856|Y|2010-11-23|015|B|X|5Y|39|0|*2|A|32.94|6|T|2|I|10905.9780652|323.85|1000|2013-02-02|00:00:00.108872|11|8|102|N|12556|S|2|M|P|2|1332150|1|123|9|314|N|3773|850|967|8|*2|N|2007-04-25|Y|2004-02-14 00:00:01|120|M|2009-10-09 00:00:00|51|00|Y|Y|*2|188|0|0|4|0|62965248.3602|1|2194.2502
4388051|12321760|Y|2004-12-08|207.0|30855.6699008|351.0|12071.7446116|Y|1990-10-08|013|B|4|5W|15|0|*2|A|35.92|5|U|2|B|7993.93511343|206.0|5100|2013-06-18|00:00:00.108872|17|8|212|M|55492|null|0|X|N|0|1519849|7|485|28|319|O|5950|356|538|5|*2|Y|2006-07-23|N|2010-11-19 00:00:01|38|C|2003-11-10 00:00:00|71|00|N|Y|*2|356|0|2|6|7|28407071.652|2|10.370677
2855663|84512907|Y|2004-08-12|493.58|5446.16560173|1550.0|1509.5844634|Y|2005-06-21|040|B|X|5Z|26|0|*2|R|44.52|5|R|2|B|9795.0028968|21.95|1000|2013-08-04|00:00:00.108872|17|2|617|N|1472|A|9|N|M|2|1291150|1|684|28|403|D|3234|276|575|8|*2|Y|2010-10-14|Y|2007-01-16 00:00:01|488|C|2009-09-28 00:00:00|05|90|N|Y|*2|356|0|0|6|4|57974267.6291|2|1953.9037
229919|13090955|Y|2011-05-03|920.73|38770.531839|6000.0|-215.513253593|Y|1996-10-05|030|B|4|5W|21|0|*2|F|45.28|6|R|1|B|1319.00305931|165.0|5100|2013-06-06|00:00:00.108872|11|8|876|M|97460|F|1|M|S|1|3289473|6|302|16|643|C|5948|480|835|5|*2|Y|2009-06-06|N|2002-10-29 00:00:01|983|M|2012-10-24 00:00:00|71|90|N|Y|*2|356|0|1|0|3|59470104.6648|1|442.9438
1141363|47415623|Y|2004-05-24|142.84|24354.2775764|23000.0|14389.4645861|Y|1993-05-03|013|null|X|5X|32|3|*2|D|408.5|4|K|2|I|9240.4547485|101.97|5100|2013-02-19|00:00:00.108872|00|1|55|N|7436|A|0|null|P|2|1329849|3|223|3|981|O|8675|124|968|5|*2|N|2007-05-18|N|2013-04-26 00:00:01|499|P|2010-01-12 00:00:00|08|90|N|Y|*2|348|0|1|1|3|50748735.5228|8|2612.6729
8825570|63411421|N|null|999.93|34190.987498|30000.0|16385.4726111|Y|2004-07-03|014|B|4|5Y|29|1|*2|D|81.75|6|P|2|B|10060.3243899|203.99|5100|2013-06-13|00:00:00.108872|17|1|957|N|68387|N|0|null|S|3|1304040|*2|479|2|591|S|3256|458|457|5|*2|Y|null|Y|2010-08-07 00:00:01|903|P|2003-09-10 00:00:00|01|81|N|Y|*2|188|0|1|0|7|null|2|3.3522248
8054567|8553502|N|2011-01-14|234.25|5554.70168544|4450.0|-540.453675121|null|2013-02-14|030|null|4|5Y|36|2|*2|A|584.92|0|K|2|B|4304.14636488|226.0|1000|2013-04-22|00:00:00.108872|11|8|145|null|12885|S|1|X|P|3|1000000|6|162|10|311|T|7841|188|529|5|*2|Y|2008-03-02|N|2012-05-14 00:00:01|933|P|null|06|81|N|Y|*2|392|0|1|8|4|20351585.0735|8|42.705406
3758641|39573813|N|null|377.5|3532.09471196|2700.0|14568.475864|Y|1995-04-22|C23|B|4|5Z|12|4|*2|D|81.51|6|C|2|B|11986.1697629|318.0|5100|2013-04-21|00:00:00.108872|17|2|629|M|89457|S|2|N|P|5|3152585|7|47|14|912|T|5967|724|959|5|*2|Y|2005-04-05|N|2004-02-10 00:00:01|722|C|2009-03-12 00:00:00|05|00|N|Y|*2|458|0|2|1|1|null|8|1915.0902
1314370|2593415|N|2005-07-05|4895.79|27586.4107151|2600.0|5723.89672248|null|1983-09-13|L04|B|X|5Z|28|2|*2|A|58.69|0|S|2|I|13007.0458503|226.0|5100|2013-07-12|00:00:00.108872|50|null|533|N|44238|N|2|X|P|2|102658|2|116|16|791|D|5039|344|288|5|*2|N|2013-07-18|Y|2010-11-24 00:00:01|737|P|2013-07-24 00:00:00|01|90|N|null|*2|348|0|0|5|5|64025134.3251|8|369.10126
7125923|12629436|N|2009-01-24|3.32|21813.3103463|800.0|15548.9615155|Y|1988-11-11|021|B|4|5W|14|1|*2|A|2058.08|8|E|1|I|2678.50395949|142.95|5100|2013-02-13|00:00:00.108872|11|1|157|M|13603|N|2|M|S|3|1353249|6|705|6|296|C|3773|458|185|5|*2|null|2006-11-17|Y|2004-03-02 00:00:01|642|P|2005-10-15 00:00:00|06|00|Y|Y|*2|752|0|2|4|0|16209581.3551|8|11.948453
928658|27589890|N|2006-11-29|4998.85|38748.0351331|2450.0|700.757094971|Y|2002-06-29|254|B|X|5W|28|0|*2|R|29.71|6|E|1|I|11556.4400858|206.0|5100|2013-02-02|00:00:00.108872|00|8|144|M|28265|S|9|M|S|5|2707532|5|801|10|529|N|5811|188|892|5|*2|N|2008-07-19|null|2009-06-14 00:00:01|139|P|2010-09-23 00:00:00|05|01|N|Y|*2|410|0|1|0|3|12202588.3605|0|25.15272
4407616|51454877|Y|2007-03-21|2100.0|39207.1022056|4200.0|13365.4790671|Y|1995-08-14|C21|null|4|5Z|7|2|*2|A|49.48|7|E|2|I|11323.8150293|61.95|5100|2013-07-12|00:00:00.108872|00|8|565|M|78098|F|1|N|M|3|1324050|5|19|16|27|A|1761|250|506|5|*2|Y|2012-06-08|Y|2009-12-31 00:00:01|44|P|2012-04-08 00:00:00|52|02|Y|Y|*2|978|0|1|6|5|20665326.8674|2|417.5915
277716|7072312|Y|2012-01-13|242.0|23506.7539255|2600.0|5393.7080279|Y|1994-09-16|013|null|4|5Z|37|0|*2|D|183.18|1|U|2|I|10983.093666|163.0|1000|2013-05-14|00:00:00.108872|11|8|403|N|89314|A|2|X|P|1|1560749|5|551|1|807|O|7210|376|884|5|*2|N|null|Y|2009-08-08 00:00:01|331|C|null|51|02|N|Y|*2|484|0|0|2|0|94861011.0254|2|8.816077
4814771|90242279|Y|2008-06-06|75.0|4111.45367644|800.0|-613.522834963|Y|2001-09-04|012|B|4|5Z|27|3|*2|R|22.27|5|W|1|B|7912.47271661|425.0|5100|2013-06-21|00:00:00.108872|11|1|61|M|23287|A|9|X|M|1|1510749|0|431|11|589|C|5963|642|271|8|*2|Y|2012-03-17|Y|2006-07-15 00:00:01|500|C|2008-01-12 00:00:00|02|01|Y|Y|*2|524|0|0|7|2|89714221.9007|2|125.73464
6285043|53547657|N|2011-07-02|300.0|7033.0615007|301.0|17112.5067733|Y|1989-04-27|057|B|X|5A|28|1|*2|F|47.01|4|E|1|I|3327.37997143|50.0|5100|2013-07-22|00:00:00.108872|17|2|321|N|1689|A|1|M|S|2|98198|4|370|14|605|null|7832|480|317|5|*2|N|2005-04-19|Y|2002-11-21 00:00:01|193|M|2005-03-09 00:00:00|52|90|Y|Y|*2|524|0|2|9|5|98913635.9117|0|5.799933
1321904|55023581|Y|2012-09-20|219.45|6205.11336839|3000.0|17240.9859556|Y|1994-05-23|L04|B|4|5N|37|0|*2|R|65.74|1|S|2|B|10655.0984974|166.0|1000|2013-06-26|00:00:00.108872|50|8|14|null|90988|F|1|N|P|5|98198|4|399|11|597|T|4457|752|433|5|*2|Y|null|Y|null|790|M|2005-07-05 00:00:00|08|02|Y|Y|*2|188|0|0|7|4|50521564.4607|1|312.71347
3120690|79003483|Y|2010-03-25|327.72|2029.42119739|40000.0|5111.9152787|Y|1994-07-17|012|null|X|5X|17|0|*2|A|312.0|2|V|2|B|15602.7465227|206.5|1000|2013-01-03|00:00:00.108872|11|1|631|M|53878|S|9|N|M|0|3152585|3|359|9|614|O|7629|392|801|8|*2|Y|2011-07-18|N|2007-04-05 00:00:01|470|C|2007-01-23 00:00:00|02|81|Y|Y|*2|392|0|2|6|0|45535673.2969|8|12.942562
702565|21834425|Y|2012-07-26|1801.34|6814.63010608|7500.0|4457.49055782|Y|1992-04-01|053|B|4|5A|4|3|*2|D|299.4|6|U|1|B|6972.30550073|385.9|5100|2013-01-30|00:00:00.108872|00|1|255|N|34580|A|1|N|M|3|1595750|7|397|8|52|D|3063|752|45|5|*2|Y|2006-10-22|Y|2009-12-26 00:00:01|557|M|2011-03-07 00:00:00|02|90|N|Y|*2|188|0|0|7|4|34565382.4117|0|2.0296211
3468911|59413221|N|2010-02-01|923.13|287.551962003|325.0|2409.60770347|Y|1987-01-15|253|null|X|5Z|37|2|*2|D|0.49|5|P|1|B|926.639261441|144.0|5100|2013-07-26|00:00:00.108872|00|8|173|M|12956|A|1|N|N|2|1308150|2|857|6|408|R|5968|250|740|5|*2|Y|2012-05-27|N|2007-04-27 00:00:01|182|M|2008-01-08 00:00:00|05|81|N|Y|*2|840|0|2|5|5|90412167.5376|2|18.645721
3306191|70318705|Y|2006-12-21|146.54|6961.64785218|4405.0|9706.21176277|Y|2004-05-12|010|B|4|5X|13|1|*2|D|101.35|5|C|1|I|5446.39017646|1700.0|1000|2013-01-24|00:00:00.108872|50|1|300|N|29140|A|1|M|P|2|1324050|0|754|3|307|O|5950|356|915|8|*2|N|2012-09-11|Y|2004-02-02 00:00:01|809|C|2009-08-02 00:00:00|02|90|Y|Y|*2|348|0|0|0|0|46268372.4218|1|970.4137
5524815|19338787|Y|2010-01-27|650.0|14728.340984|1000.0|16461.5929743|Y|2012-05-27|026|B|X|5X|12|4|*2|D|245.15|3|S|1|I|3503.10066601|1.0|1000|2013-03-09|00:00:00.108872|00|2|110|N|31718|S|2|M|N|1|1595750|4|151|4|107|T|3196|036|83|5|*2|N|2011-06-08|Y|2012-12-26 00:00:01|670|C|2004-02-15 00:00:00|08|00|Y|Y|*2|484|0|2|4|2|46304043.5873|2|630.0328
5028425|27952160|Y|null|24.35|26414.4460604|4000.0|16443.5980822|null|2002-03-25|024|B|X|5X|5|2|*2|R|7.43|3|E|1|I|1731.34919946|206.5|5100|2013-04-24|00:00:00.108872|11|2|836|N|52730|A|2|M|N|5|785027|7|233|11|653|S|3000|036|357|8|*2|N|2010-12-28|N|2007-09-10 00:00:01|586|M|2007-01-18 00:00:00|51|81|Y|Y|*2|392|0|1|0|5|14265802.03|1|1033.08
5582555|55023581|N|2013-07-27|127.85|13639.3219453|1600.0|11661.4521985|Y|2012-08-31|023|B|4|5Z|3|3|*2|F|132.45|3|T|1|B|15956.9343253|112.75|1000|2013-06-22|00:00:00.108872|11|8|51|N|35831|A|null|X|N|3|98198|4|326|16|169|R|5065|642|101|8|*2|Y|2012-07-28|N|2007-10-16 00:00:01|66|M|2006-04-22 00:00:00|51|90|Y|Y|*2|348|0|1|4|7|39203329.6767|8|12.384508
1886237|23628455|Y|2006-06-29|4897.74|33721.1111514|400.0|17069.6810704|Y|1985-12-31|L06|B|X|5A|6|4|*2|R|23.49|8|N|2|B|14881.1405223|23.0|1000|2013-07-11|00:00:00.108872|00|8|330|M|15232|F|0|N|M|5|1304040|7|0|1|57|T|7217|280|952|8|*2|N|2004-10-11|N|2009-11-10 00:00:01|846|M|2011-09-29 00:00:00|00|00|Y|Y|*2|458|0|1|9|0|46113069.6351|1|12.06971
2306892|48628807|N|2005-06-29|1300.0|3478.71876717|1010.0|2385.0003537|Y|2008-02-27|025|B|4|5W|11|1|*2|D|86.81|1|U|1|I|3639.08073497|43.0|5100|2013-08-15|00:00:00.108872|00|1|285|M|74750|S|2|M|M|0|1323849|5|425|3|44|O|7216|246|302|5|*2|N|2013-07-23|Y|2009-03-10 00:00:01|237|C|2011-12-24 00:00:00|08|01|Y|Y|*2|392|0|1|2|2|29230654.1131|8|2017.6945
1902739|10676762|N|2005-03-06|2718.33|12393.1294296|1505.0|7397.50562602|Y|1986-03-17|C14|B|4|5A|33|2|*2|D|44.85|6|E|1|B|7747.84011308|244.0|1000|2013-07-31|00:00:00.108872|11|8|1059|N|37325|F|2|X|M|0|1528234|2|175|28|16|T|7534|480|293|5|*2|N|2006-03-28|Y|2011-08-16 00:00:01|779|M|2004-12-19 00:00:00|06|00|Y|null|*2|392|0|1|9|0|98060563.7983|1|1586.0286
3811565|8838222|N|2008-06-21|41.15|9640.13074915|4250.0|10132.65243|Y|2008-09-29|C23|B|X|5X|23|2|*2|R|152.02|1|V|2|B|11893.2629135|143.0|1000|2013-08-31|00:00:00.108872|00|2|816|M|89971|F|9|N|S|4|1353249|1|545|7|839|N|5309|410|219|5|*2|N|2013-08-15|N|2003-07-29 00:00:01|648|C|2009-05-05 00:00:00|51|81|Y|Y|*2|978|0|1|2|3|29209477.605|2|41.21831
4916640|14513225|N|2008-10-09|237.0|10684.0145975|750.0|6080.56221755|Y|1983-09-08|C01|B|4|5Y|16|3|*2|A|54.42|6|S|2|B|2157.71005356|363.0|5100|2013-03-26|00:00:00.108872|11|8|545|M|70289|A|2|N|S|0|1560749|0|998|7|985|N|5969|724|837|8|*2|N|2005-07-14|N|2007-04-06 00:00:01|320|P|2013-01-08 00:00:00|00|90|null|Y|*2|392|0|1|6|1|98586258.9831|1|1567.6364
415249|5483899|N|2012-04-17|2331.23|22668.3941427|8900.0|10832.2611383|Y|1995-12-14|L03|B|X|5N|0|4|*2|A|378.23|7|I|1|B|4910.14754285|22.95|1000|2013-06-05|00:00:00.108872|11|8|15|N|2060|N|9|M|M|1|4159301|6|677|28|180|C|7994|036|674|8|*2|N|2007-07-21|N|null|609|M|2003-10-27 00:00:00|01|81|N|Y|*2|524|0|1|2|4|45376255.3322|2|3.9483259
127600|74050207|Y|null|435.48|26088.7475545|320.0|9331.20805052|null|2004-10-06|058|B|X|5A|25|3|*2|F|743.0|0|E|1|I|15619.0131651|243.0|1000|2013-01-17|00:00:00.108872|00|8|225|M|23252|S|2|X|N|3|1512749|6|994|8|355|O|5964|344|792|8|*2|Y|2006-03-19|N|2012-10-07 00:00:01|260|C|2010-09-18 00:00:00|01|81|Y|Y|*2|392|0|0|2|0|24705150.9911|1|70.290146
7956484|70775518|Y|2004-05-22|265.45|17164.7453665|7000.0|17223.4257129|Y|2006-01-09|040|B|X|5N|5|1|*2|F|64.01|1|V|1|I|3472.7949686|23.5|5100|2013-02-17|00:00:00.108872|11|1|1233|null|19972|S|0|M|N|5|45022|0|686|1|534|R|7992|276|826|5|*2|Y|2004-10-29|Y|2012-05-28 00:00:01|222|M|2003-07-27 00:00:00|51|00|Y|Y|*2|752|0|0|1|2|31511989.7362|8|617.1695
2845481|35504987|N|2007-02-03|650.0|20781.3539317|3700.0|1616.2972743|Y|1996-06-18|254|B|X|5X|36|1|*2|D|244.28|5|P|1|B|5022.96460888|3000.0|1000|2013-08-02|00:00:00.108872|11|1|456|M|12205|N|2|X|S|4|1279150|2|559|14|800|D|3649|850|521|5|*2|N|null|N|2010-12-04 00:00:01|580|P|2010-12-08 00:00:00|05|90|N|Y|*2|484|0|2|7|3|66186922.1994|1|824.79315
7107872|28964397|Y|null|1757.8|8565.27970072|2850.0|10023.3386726|Y|1984-12-03|C23|B|4|5Z|9|0|*2|F|116.63|8|C|2|I|13578.8511737|182.25|5100|2013-01-18|00:00:00.108872|17|1|431|M|50002|N|null|X|P|2|1329849|0|317|11|476|A|3405|188|754|5|*2|N|2008-07-13|N|2007-04-02 00:00:01|819|P|2008-03-10 00:00:00|71|02|Y|Y|*2|458|0|0|5|3|43882320.764|8|713.55066
3711124|38147330|Y|2004-05-16|149.58|26674.9109408|2650.0|4966.27635405|null|1985-04-30|256|B|X|5W|21|0|*2|A|39.2|1|E|2|B|3702.15400016|72.0|5100|2013-07-17|00:00:00.108872|11|8|1150|M|62923|A|1|null|P|1|2726430|7|807|8|166|T|5812|752|970|5|*2|N|2007-11-04|N|null|356|C|2004-10-21 00:00:00|51|00|Y|Y|*2|978|0|2|4|4|87495656.8822|1|2419.0688
1201414|25057173|Y|2011-09-08|1050.0|27609.6725481|400.0|2320.25133326|Y|1988-11-13|025|B|null|5N|29|1|*2|R|79.0|1|W|2|B|14398.6221409|386.0|1000|2013-07-07|00:00:00.108872|00|8|39|M|13752|A|0|X|P|4|1329249|6|399|16|742|null|3063|376|30|5|*2|Y|2008-12-18|N|2005-06-06 00:00:01|667|P|null|52|81|Y|Y|*2|946|0|1|2|3|25069620.5081|0|17.878849
8294930|23612263|N|2013-08-13|3664.61|14927.6442488|1205.0|2059.63177412|Y|2008-05-15|258|B|X|5Z|6|2|*2|A|611.5|1|I|1|B|5259.84211227|309.0|1000|2013-06-25|00:00:00.108872|50|8|275|M|38142|S|1|X|M|5|2957136|3|391|28|511|T|4112|724|563|8|*2|Y|null|N|2005-04-06 00:00:01|487|P|2008-02-04 00:00:00|05|90|N|null|*2|410|0|1|2|3|null|2|53.921204
2509888|51435045|Y|2004-05-10|205.35|29311.9012424|2305.0|12358.1367601|Y|1987-08-12|253|B|4|5A|22|3|*2|D|45.94|3|K|2|I|7720.9935933|85.0|5100|2013-01-11|00:00:00.108872|17|1|258|N|42608|S|2|X|S|1|1303949|6|690|2|512|C|7338|524|291|5|*2|Y|2010-07-12|N|2012-06-30 00:00:01|515|M|2006-12-09 00:00:00|05|81|N|Y|*2|826|0|1|6|5|14398501.8844|1|1.5759041
1651607|46678101|N|2007-05-20|522.29|27404.3232375|4405.0|1751.96691485|Y|2013-04-24|025|B|X|5Y|11|2|*2|R|63.22|0|N|1|I|13911.7410858|183.0|1000|2013-04-27|00:00:00.108872|17|1|739|N|77094|A|1|X|M|0|2957136|1|773|7|330|C|6300|392|739|8|*2|Y|2012-03-31|N|2005-01-13 00:00:01|2|M|2008-01-24 00:00:00|02|01|N|Y|*2|752|0|1|6|2|91463272.2446|8|11.129486
805788|10786648|N|2012-10-23|143.05|27865.2681845|2642.0|3279.01387604|Y|2002-12-07|253|B|X|5W|13|1|*2|F|34.53|2|S|1|B|14644.5279642|102.95|5100|2013-08-12|00:00:00.108872|17|8|558|M|26938|N|0|X|M|3|1276999|5|934|0|595|D|5722|524|755|8|*2|Y|2008-06-06|N|2010-03-28 00:00:01|666|M|2012-07-13 00:00:00|01|90|Y|Y|*2|156|0|0|9|3|39854695.2942|8|902.3914
3441236|41399770|Y|2007-12-27|16.87|35006.9730162|8300.0|4613.43972307|Y|1989-11-17|256|B|X|5N|34|1|*2|F|5.79|0|P|2|B|8556.49007199|470.0|1000|2013-08-23|00:00:00.108872|11|2|422|M|67237|F|9|M|S|4|1310550|5|42|7|18|N|7342|372|316|5|*2|Y|2009-01-21|Y|2005-07-19 00:00:01|305|P|2006-02-22 00:00:00|71|00|N|Y|*2|752|0|null|7|0|77882283.315|8|28.565214
2201651|13315424|Y|2013-06-19|897.97|39469.6358216|951.0|809.159968634|Y|2001-09-06|C14|B|4|5X|8|0|*2|D|437.75|4|W|2|I|8413.43148641|60.0|5100|2013-08-17|00:00:00.108872|50|8|552|M|68657|F|1|X|P|0|1519849|5|825|10|427|A|7278|372|253|5|*2|N|2012-04-08|N|2003-09-28 00:00:01|643|M|2009-12-05 00:00:00|06|90|Y|Y|*2|124|0|2|9|0|85742994.094|0|16.44822
